
INSERT INTO CUSTOMER (id, name) VALUES 
(15324,'20170411',3056,426,5,105),
(15325,'20170406',6318,221,2,10),
(15326,'20170404',5662,327,2,54),
(15327,'20170413',5320,287,2,22),
(15328,'20170411',2828,74,8,104),
(15329,'20170403',8075,65,2,26),
(15330,'20170402',875,453,8,72),
(15331,'20170427',6016,311,7,91),
(15332,'20170403',2668,258,7,84),
(15333,'20170411',1091,110,7,147),
(15334,'20170427',646,498,3,78),
(15335,'20170412',1145,403,6,24),
(15336,'20170404',4147,403,7,14),
(15337,'20170424',4619,273,6,102),
(15338,'20170426',1839,146,8,120),
(15339,'20170414',8964,427,7,63),
(15340,'20170415',7163,84,2,46),
(15341,'20170424',4418,334,6,144),
(15342,'20170427',6932,225,3,66),
(15343,'20170414',8975,80,8,152),
(15344,'20170414',195,258,9,252),
(15345,'20170424',5897,326,2,22),
(15346,'20170427',7452,407,2,28),
(15347,'20170423',8993,334,8,200),
(15348,'20170424',5012,56,8,176),
(15349,'20170425',3260,206,4,40),
(15350,'20170408',5488,77,8,232),
(15351,'20170421',9617,215,7,84),
(15352,'20170423',1991,56,10,60),
(15353,'20170427',6273,95,2,56),
(15354,'20170414',529,370,7,182),
(15355,'20170427',3128,380,5,95),
(15356,'20170419',3736,420,9,117),
(15357,'20170415',2424,18,5,125),
(15358,'20170421',7222,472,3,3),
(15359,'20170428',346,287,6,30),
(15360,'20170404',8932,232,5,5),
(15361,'20170417',4332,311,5,55),
(15362,'20170405',6059,268,3,36),
(15363,'20170419',3864,12,5,140),
(15364,'20170423',7629,437,3,24),
(15365,'20170404',3897,281,5,110),
(15366,'20170416',3764,427,7,189),
(15367,'20170430',1090,257,1,17),
(15368,'20170422',648,153,6,132),
(15369,'20170401',3112,205,9,135),
(15370,'20170408',2660,18,8,72),
(15371,'20170416',7085,498,7,21),
(15372,'20170423',7708,281,10,180),
(15373,'20170409',7014,479,1,13),
(15374,'20170403',6718,426,2,60),
(15375,'20170426',4211,299,8,112),
(15376,'20170426',5646,294,8,56),
(15377,'20170420',5261,427,5,95),
(15378,'20170430',8491,482,7,112),
(15379,'20170427',3318,152,1,29),
(15380,'20170425',5082,281,7,63),
(15381,'20170402',3915,232,4,120),
(15382,'20170407',9662,273,1,15),
(15383,'20170409',6952,270,8,56),
(15384,'20170403',7727,336,9,180),
(15385,'20170403',7963,232,7,7),
(15386,'20170410',8995,145,5,115),
(15387,'20170406',6425,152,7,119),
(15388,'20170428',3854,225,9,108),
(15389,'20170408',3007,211,6,144),
(15390,'20170430',7407,146,4,72),
(15391,'20170409',3475,283,5,20),
(15392,'20170408',6216,84,5,35),
(15393,'20170401',2108,142,9,198),
(15394,'20170426',5443,275,6,78),
(15395,'20170419',7526,325,3,51),
(15396,'20170430',4923,411,6,174),
(15397,'20170413',8140,456,5,30),
(15398,'20170430',2631,326,5,75),
(15399,'20170410',1108,258,6,156),
(15400,'20170412',9642,284,10,180),
(15401,'20170413',7700,270,4,104),
(15402,'20170401',4965,142,9,234),
(15403,'20170405',9734,68,7,189),
(15404,'20170418',8917,86,6,138),
(15405,'20170430',2343,327,2,58),
(15406,'20170426',781,348,4,84),
(15407,'20170429',8925,205,6,114),
(15408,'20170423',1352,12,8,88),
(15409,'20170411',5874,336,9,72),
(15410,'20170421',2808,146,6,60),
(15411,'20170411',3225,215,10,170),
(15412,'20170412',2994,152,5,25),
(15413,'20170429',8975,362,7,7),
(15414,'20170416',1500,311,9,198),
(15415,'20170407',3973,283,7,35),
(15416,'20170403',3289,99,6,84),
(15417,'20170419',3799,210,4,28),
(15418,'20170428',7582,110,7,7),
(15419,'20170425',7443,240,4,16),
(15420,'20170423',6459,240,5,60),
(15421,'20170414',617,436,9,36),
(15422,'20170406',634,223,3,57),
(15423,'20170423',2010,281,1,1),
(15424,'20170407',3600,223,4,108),
(15425,'20170429',4093,420,7,210),
(15426,'20170429',7243,485,4,32),
(15427,'20170425',5305,136,5,35),
(15428,'20170420',9586,479,3,18),
(15429,'20170425',7438,275,4,28),
(15430,'20170414',7174,486,1,14),
(15431,'20170421',138,436,10,130),
(15432,'20170410',3098,215,5,10),
(15433,'20170425',702,482,5,135),
(15434,'20170407',8069,80,6,96),
(15435,'20170409',7787,250,5,30),
(15436,'20170422',1855,205,5,125),
(15437,'20170430',595,481,1,23),
(15438,'20170430',1081,33,5,150),
(15439,'20170424',5108,146,6,90),
(15440,'20170406',9777,24,1,2),
(15441,'20170428',1794,437,7,196),
(15442,'20170414',3954,325,2,58),
(15443,'20170418',8209,436,7,77),
(15444,'20170401',2759,152,6,36),
(15445,'20170414',8591,54,7,210),
(15446,'20170410',1959,325,9,153),
(15447,'20170422',4597,132,3,78),
(15448,'20170409',6483,439,5,115),
(15449,'20170413',6240,100,9,171),
(15450,'20170412',6076,219,8,192),
(15451,'20170426',6482,188,3,72),
(15452,'20170417',1090,251,8,232),
(15453,'20170413',4215,257,9,189),
(15454,'20170407',2032,95,9,207),
(15455,'20170408',6181,311,3,27),
(15456,'20170415',8266,199,8,128),
(15457,'20170410',8941,69,10,220),
(15458,'20170403',9114,480,7,210),
(15459,'20170430',6752,33,1,27),
(15460,'20170408',4140,65,6,90),
(15461,'20170417',9959,210,4,64),
(15462,'20170402',6192,223,2,34),
(15463,'20170401',9085,403,4,92),
(15464,'20170421',6415,198,7,14),
(15465,'20170405',4491,439,7,98),
(15466,'20170429',3647,240,8,144),
(15467,'20170403',7606,284,10,300),
(15468,'20170409',5647,218,4,88),
(15469,'20170422',6767,486,6,36),
(15470,'20170418',2632,210,4,16),
(15471,'20170430',693,456,9,225),
(15472,'20170407',8837,421,7,21),
(15473,'20170407',1374,12,9,234),
(15474,'20170414',2391,319,8,40),
(15475,'20170417',6175,65,5,15),
(15476,'20170403',1217,312,5,105),
(15477,'20170414',2871,327,9,18),
(15478,'20170426',2820,218,6,78),
(15479,'20170403',4762,232,7,161),
(15480,'20170409',6705,373,6,156),
(15481,'20170401',8626,283,5,70),
(15482,'20170411',3357,268,10,270),
(15483,'20170418',7921,58,5,20),
(15484,'20170417',2478,210,8,224),
(15485,'20170429',6679,426,1,16),
(15486,'20170424',2976,362,4,64),
(15487,'20170401',6422,142,3,90),
(15488,'20170405',8682,86,1,11),
(15489,'20170426',6824,246,4,32),
(15490,'20170428',7320,476,8,16),
(15491,'20170416',5588,403,5,50),
(15492,'20170409',6268,345,9,270),
(15493,'20170415',9505,153,8,88),
(15494,'20170422',9801,268,3,57),
(15495,'20170405',9203,230,2,4),
(15496,'20170429',7974,287,5,125),
(15497,'20170406',415,167,9,117),
(15498,'20170403',2082,296,6,132),
(15499,'20170418',7170,58,7,112),
(15500,'20170430',1684,411,3,54)
INSERT INTO INVOICE (invoice_number ,invoice_date ,customer_id ,product_id, quantity,summa) VALUES 
(15501,'20170402',9361,80,2,46),
(15502,'20170424',5497,56,2,46),
(15503,'20170428',3291,319,1,26),
(15504,'20170403',565,69,1,18),
(15505,'20170421',239,140,8,32),
(15506,'20170424',6567,205,3,57),
(15507,'20170427',6682,206,7,168),
(15508,'20170420',3238,221,2,20),
(15509,'20170418',6226,296,10,300),
(15510,'20170414',6014,453,1,22),
(15511,'20170401',4065,281,9,252),
(15512,'20170405',962,223,6,42),
(15513,'20170422',1763,56,4,16),
(15514,'20170414',8598,42,3,3),
(15515,'20170411',2033,498,4,116),
(15516,'20170430',3989,361,8,104),
(15517,'20170411',8834,141,9,270),
(15518,'20170407',7418,278,10,120),
(15519,'20170406',8978,169,1,18),
(15520,'20170429',871,210,3,3),
(15521,'20170422',8945,80,6,156),
(15522,'20170425',4314,198,5,70),
(15523,'20170412',1100,423,1,21),
(15524,'20170429',4621,215,7,84),
(15525,'20170406',9723,325,2,50),
(15526,'20170423',1768,456,2,40),
(15527,'20170407',5066,110,1,20),
(15528,'20170409',4828,251,10,150),
(15529,'20170402',2692,426,2,48),
(15530,'20170409',2837,100,3,9),
(15531,'20170423',1635,357,10,260),
(15532,'20170405',753,479,2,30),
(15533,'20170408',9543,145,9,108),
(15534,'20170430',4710,462,2,58),
(15535,'20170406',410,421,4,108),
(15536,'20170408',5631,251,2,36),
(15537,'20170419',3697,325,10,100),
(15538,'20170417',1582,221,8,208),
(15539,'20170401',9240,110,1,9),
(15540,'20170410',1225,237,7,63),
(15541,'20170421',2968,95,6,48),
(15542,'20170401',9121,221,5,35),
(15543,'20170425',3272,230,4,84),
(15544,'20170421',1637,326,9,171),
(15545,'20170430',5660,113,8,104),
(15546,'20170425',2019,345,5,45),
(15547,'20170405',2683,80,7,91),
(15548,'20170405',3520,211,1,14),
(15549,'20170430',7731,373,8,232),
(15550,'20170425',529,312,1,26),
(15551,'20170420',5750,160,10,30),
(15552,'20170426',1892,74,9,99),
(15553,'20170425',2993,273,2,4),
(15554,'20170406',9575,250,4,112),
(15555,'20170428',3997,434,4,92),
(15556,'20170403',3294,195,5,95),
(15557,'20170426',5440,361,7,133),
(15558,'20170427',5667,135,2,6),
(15559,'20170419',1739,480,7,63),
(15560,'20170414',1361,219,1,11),
(15561,'20170408',5596,152,7,105),
(15562,'20170415',7524,95,10,230),
(15563,'20170429',5218,84,7,7),
(15564,'20170427',1777,482,7,42),
(15565,'20170420',8876,49,1,4),
(15566,'20170429',389,465,5,135),
(15567,'20170401',811,14,3,87),
(15568,'20170402',6466,283,10,280),
(15569,'20170429',1331,258,10,280),
(15570,'20170412',7992,251,7,14),
(15571,'20170419',51,437,9,243),
(15572,'20170411',7593,370,1,7),
(15573,'20170427',8362,146,4,116),
(15574,'20170426',5601,348,2,48),
(15575,'20170429',225,160,4,56),
(15576,'20170411',7885,434,1,19),
(15577,'20170424',398,437,8,144),
(15578,'20170408',8231,126,8,8),
(15579,'20170430',2395,150,6,120),
(15580,'20170420',6996,80,3,78),
(15581,'20170416',2245,188,3,3),
(15582,'20170401',5629,142,6,96),
(15583,'20170412',9340,475,4,24),
(15584,'20170425',7389,136,8,168),
(15585,'20170426',5120,246,5,60),
(15586,'20170416',9582,152,8,40),
(15587,'20170415',1922,428,1,18),
(15588,'20170406',7833,421,9,252),
(15589,'20170414',9719,434,3,84),
(15590,'20170409',7586,80,6,66),
(15591,'20170428',2088,14,3,42),
(15592,'20170411',2580,14,3,72),
(15593,'20170406',7569,310,10,10),
(15594,'20170406',7608,481,1,28),
(15595,'20170410',9508,14,9,63),
(15596,'20170429',9450,437,8,40),
(15597,'20170413',4729,456,5,15),
(15598,'20170418',8585,338,9,63),
(15599,'20170427',9042,14,3,87),
(15600,'20170401',3163,232,2,26),
(15601,'20170420',7190,481,8,200),
(15602,'20170427',2795,100,1,1),
(15603,'20170428',3312,65,8,224),
(15604,'20170421',8274,227,10,290),
(15605,'20170430',5375,33,1,14),
(15606,'20170418',5465,241,8,128),
(15607,'20170412',8334,251,8,128),
(15608,'20170429',3931,312,4,40),
(15609,'20170405',1240,80,3,54),
(15610,'20170420',838,80,9,117),
(15611,'20170416',6716,456,7,182),
(15612,'20170422',9670,222,2,4),
(15613,'20170429',8214,377,5,140),
(15614,'20170411',4591,221,2,22),
(15615,'20170405',5615,199,2,16),
(15616,'20170419',9958,287,5,135),
(15617,'20170421',7857,498,2,32),
(15618,'20170411',5115,311,4,68),
(15619,'20170426',6744,498,1,9),
(15620,'20170408',2155,251,8,8),
(15621,'20170427',8700,255,4,100),
(15622,'20170406',6659,403,2,2),
(15623,'20170411',2426,69,10,260),
(15624,'20170419',9501,486,2,50),
(15625,'20170407',1016,345,9,90),
(15626,'20170427',2666,420,8,40),
(15627,'20170415',2530,456,9,90),
(15628,'20170424',9846,362,7,168),
(15629,'20170425',6078,145,9,207),
(15630,'20170402',8758,498,3,66),
(15631,'20170420',7397,420,9,144),
(15632,'20170426',1053,222,3,21),
(15633,'20170424',2792,362,3,21),
(15634,'20170406',2750,65,6,180),
(15635,'20170421',5954,403,5,60),
(15636,'20170406',30,334,5,75),
(15637,'20170411',6287,24,4,120),
(15638,'20170414',4928,465,5,55),
(15639,'20170409',2705,215,7,84),
(15640,'20170413',1496,167,8,240),
(15641,'20170421',3218,256,9,180),
(15642,'20170427',3961,100,4,92),
(15643,'20170406',8153,268,3,9),
(15644,'20170404',2415,201,8,136),
(15645,'20170403',3260,169,4,112),
(15646,'20170410',3699,12,5,25),
(15647,'20170403',3493,475,9,81),
(15648,'20170420',5470,229,3,69),
(15649,'20170409',1171,481,9,216),
(15650,'20170415',1662,18,9,261),
(15651,'20170408',7420,359,5,140),
(15652,'20170429',6637,211,3,33),
(15653,'20170413',9163,339,1,11),
(15654,'20170401',3479,80,4,104),
(15655,'20170421',9067,152,10,20),
(15656,'20170429',2285,485,9,117),
(15657,'20170402',3379,421,4,120),
(15658,'20170404',9141,232,3,27),
(15659,'20170402',3640,14,8,232),
(15660,'20170406',5638,219,3,24),
(15661,'20170430',5096,181,5,120),
(15662,'20170411',879,255,9,252),
(15663,'20170409',8434,270,10,160),
(15664,'20170408',615,255,2,60),
(15665,'20170402',9145,232,8,8),
(15666,'20170411',1671,479,4,64),
(15667,'20170421',704,80,7,189),
(15668,'20170413',3201,195,6,6),
(15669,'20170401',2161,142,10,300),
(15670,'20170424',2436,312,7,126),
(15671,'20170415',6651,345,9,216),
(15672,'20170429',3995,420,4,84),
(15673,'20170423',2481,198,10,280),
(15674,'20170424',7963,362,7,21),
(15675,'20170430',2602,411,4,72),
(15676,'20170410',4801,152,7,140),
(15677,'20170425',9814,224,7,140),
(15678,'20170421',2302,205,9,252),
(15679,'20170417',5323,145,6,168),
(15680,'20170406',8327,436,9,270),
(15681,'20170418',817,80,2,4),
(15682,'20170427',2297,99,4,40),
(15683,'20170413',7806,201,5,90),
(15684,'20170413',5501,160,9,99),
(15685,'20170416',3153,359,6,156),
(15686,'20170422',6549,153,9,144),
(15687,'20170407',2670,237,3,21),
(15688,'20170427',3640,269,4,100),
(15689,'20170415',7830,462,6,96),
(15690,'20170430',5116,312,3,78),
(15691,'20170413',311,49,9,252),
(15692,'20170412',2516,135,9,234),
(15693,'20170418',1669,246,8,32),
(15694,'20170404',49,270,5,140),
(15695,'20170420',7963,224,5,140),
(15696,'20170422',4469,287,10,100),
(15697,'20170418',7992,250,8,72),
(15698,'20170428',243,269,6,24),
(15699,'20170408',7048,475,5,135),
(15700,'20170408',4351,402,9,99),
(15701,'20170414',4667,153,9,63),
(15702,'20170430',244,33,3,84),
(15703,'20170427',9434,287,1,17),
(15704,'20170403',3881,334,3,90),
(15705,'20170423',4719,319,9,234),
(15706,'20170427',1466,294,9,153),
(15707,'20170404',3819,338,7,14),
(15708,'20170426',3690,246,10,40),
(15709,'20170415',4114,221,8,48),
(15710,'20170414',5461,326,4,60),
(15711,'20170410',4186,319,2,14),
(15712,'20170427',8916,54,4,120),
(15713,'20170406',6259,311,3,51),
(15714,'20170421',1975,255,10,280),
(15715,'20170426',7509,35,10,180),
(15716,'20170423',9364,370,8,216),
(15717,'20170405',6756,370,10,250),
(15718,'20170419',9503,361,5,70),
(15719,'20170424',9933,319,6,138),
(15720,'20170419',2578,1,10,100),
(15721,'20170411',9080,462,8,176),
(15722,'20170430',1954,33,3,15),
(15723,'20170424',6281,273,10,280),
(15724,'20170416',774,140,9,108),
(15725,'20170411',698,188,4,72),
(15726,'20170416',2678,268,1,28),
(15727,'20170420',3162,480,6,168),
(15728,'20170405',1989,439,1,21),
(15729,'20170405',3504,110,4,64),
(15730,'20170423',4843,240,9,243),
(15731,'20170412',7117,251,10,160),
(15732,'20170424',150,436,8,192),
(15733,'20170401',2730,167,2,44),
(15734,'20170430',4497,113,1,10),
(15735,'20170430',598,113,10,150),
(15736,'20170414',3384,273,10,260),
(15737,'20170429',2397,201,10,180),
(15738,'20170422',4962,269,5,125),
(15739,'20170415',2380,141,8,192),
(15740,'20170427',4254,84,9,108),
(15741,'20170406',1363,373,3,57),
(15742,'20170403',3682,338,7,140),
(15743,'20170401',9404,229,4,28),
(15744,'20170412',2355,436,2,56),
(15745,'20170401',431,224,8,240),
(15746,'20170429',7207,225,8,160),
(15747,'20170413',3607,201,7,210),
(15748,'20170401',8147,142,5,15),
(15749,'20170430',1647,113,2,14),
(15750,'20170430',3268,377,5,135),
(15751,'20170427',7738,206,4,24),
(15752,'20170413',3717,370,4,12),
(15753,'20170428',2711,169,7,105),
(15754,'20170423',7363,56,2,38),
(15755,'20170422',2572,348,10,70),
(15756,'20170401',467,476,3,27),
(15757,'20170406',1990,195,9,198),
(15758,'20170406',2908,284,3,48),
(15759,'20170423',4556,361,6,150),
(15760,'20170418',9105,222,3,57),
(15761,'20170410',6726,110,2,56),
(15762,'20170413',2685,268,10,260),
(15763,'20170425',7837,275,7,210),
(15764,'20170407',8947,167,7,77),
(15765,'20170414',9274,294,4,52),
(15766,'20170405',5888,1,10,30),
(15767,'20170404',9741,283,1,19),
(15768,'20170401',3775,434,1,1),
(15769,'20170414',857,481,1,21),
(15770,'20170405',9271,338,1,13),
(15771,'20170419',8373,456,10,210),
(15772,'20170417',1168,153,7,112),
(15773,'20170429',8464,84,2,4),
(15774,'20170401',3912,232,9,36),
(15775,'20170413',7552,148,4,92),
(15776,'20170424',6134,132,2,18),
(15777,'20170420',335,357,6,114),
(15778,'20170405',5149,1,8,80),
(15779,'20170410',8047,206,4,84),
(15780,'20170417',5566,58,8,112),
(15781,'20170411',3270,54,9,162),
(15782,'20170430',6013,56,7,42),
(15783,'20170405',9715,456,6,102),
(15784,'20170408',2561,283,5,105),
(15785,'20170402',4678,427,1,16),
(15786,'20170412',5642,257,6,180),
(15787,'20170417',1191,86,1,3),
(15788,'20170418',1215,423,3,75),
(15789,'20170412',6249,402,6,60),
(15790,'20170423',4588,402,6,42),
(15791,'20170421',7755,486,3,48),
(15792,'20170408',5375,284,3,90),
(15793,'20170422',5042,152,5,115),
(15794,'20170413',2158,169,6,84),
(15795,'20170417',8602,135,5,145),
(15796,'20170429',5140,319,1,4),
(15797,'20170401',3879,232,8,40),
(15798,'20170420',3599,84,10,10),
(15799,'20170425',5937,255,6,102),
(15800,'20170418',6759,222,1,18),
(15801,'20170411',4089,256,7,196),
(15802,'20170412',6438,325,2,24),
(15803,'20170401',3748,84,3,81),
(15804,'20170427',8083,380,10,50),
(15805,'20170430',2062,287,9,234),
(15806,'20170415',364,380,10,150),
(15807,'20170401',4830,407,6,18),
(15808,'20170427',7399,434,7,119),
(15809,'20170411',4279,345,9,81),
(15810,'20170430',7129,227,2,50),
(15811,'20170403',2254,338,5,135),
(15812,'20170429',8128,18,10,60),
(15813,'20170421',9039,263,8,32),
(15814,'20170426',9057,219,2,10),
(15815,'20170414',1070,336,9,270),
(15816,'20170411',4435,188,1,10),
(15817,'20170416',2378,311,6,18),
(15818,'20170422',6490,227,2,26),
(15819,'20170420',2289,218,7,140),
(15820,'20170402',1891,476,7,196),
(15821,'20170404',1373,345,4,40),
(15822,'20170416',258,42,2,8),
(15823,'20170401',2844,311,8,24),
(15824,'20170410',6907,145,6,144),
(15825,'20170401',656,268,8,152),
(15826,'20170430',7323,326,6,72),
(15827,'20170414',4963,273,9,90),
(15828,'20170408',6057,263,6,30),
(15829,'20170404',232,167,10,130),
(15830,'20170424',1941,243,5,120),
(15831,'20170415',3450,326,6,18),
(15832,'20170413',8057,49,1,18),
(15833,'20170414',437,210,2,56),
(15834,'20170404',3373,299,2,26),
(15835,'20170428',2234,310,1,25),
(15836,'20170413',1949,479,8,152),
(15837,'20170430',5476,146,7,28),
(15838,'20170421',4480,205,4,64),
(15839,'20170423',7340,198,6,108),
(15840,'20170408',4899,312,5,145),
(15841,'20170405',6265,223,2,24),
(15842,'20170412',8302,403,10,230),
(15843,'20170409',4267,14,10,130),
(15844,'20170404',6165,160,4,88),
(15845,'20170401',2233,142,1,12),
(15846,'20170404',261,232,8,136),
(15847,'20170422',8233,110,6,156),
(15848,'20170411',1587,14,4,16),
(15849,'20170409',4081,319,4,116),
(15850,'20170425',984,359,1,17),
(15851,'20170403',8985,232,3,45),
(15852,'20170409',1295,283,4,32),
(15853,'20170410',2811,77,3,63),
(15854,'20170419',4091,326,9,36),
(15855,'20170429',4976,18,7,161),
(15856,'20170408',6690,475,10,40),
(15857,'20170402',3241,498,3,66),
(15858,'20170422',767,345,6,168),
(15859,'20170401',4986,345,4,64),
(15860,'20170410',246,380,6,162),
(15861,'20170421',9136,311,9,162),
(15862,'20170419',3097,437,5,50),
(15863,'20170401',9106,475,1,25),
(15864,'20170419',8847,434,10,50),
(15865,'20170414',6644,160,5,30),
(15866,'20170422',6815,84,3,12),
(15867,'20170412',4541,74,3,30),
(15868,'20170419',1635,215,5,105),
(15869,'20170401',9183,284,9,9),
(15870,'20170416',6540,241,7,84),
(15871,'20170427',4803,453,10,230),
(15872,'20170403',746,218,4,56),
(15873,'20170404',9980,334,5,100),
(15874,'20170428',9592,227,3,12),
(15875,'20170410',356,241,9,225),
(15876,'20170429',2464,327,6,150),
(15877,'20170429',4860,135,6,42),
(15878,'20170402',465,241,4,112),
(15879,'20170405',3650,99,2,50),
(15880,'20170407',3690,199,1,28),
(15881,'20170409',6992,86,6,96),
(15882,'20170416',2773,86,5,20),
(15883,'20170426',6158,267,7,112),
(15884,'20170406',2980,35,8,64),
(15885,'20170418',1831,472,8,232),
(15886,'20170424',1043,437,9,45),
(15887,'20170418',3395,241,7,161),
(15888,'20170429',503,227,8,208),
(15889,'20170402',2533,136,5,10),
(15890,'20170403',8395,136,3,81),
(15891,'20170403',6819,140,4,44),
(15892,'20170416',6141,312,6,114),
(15893,'20170406',8724,403,4,92),
(15894,'20170411',1966,407,3,84),
(15895,'20170404',9116,201,7,49),
(15896,'20170421',1274,479,3,57),
(15897,'20170418',8674,284,7,21),
(15898,'20170428',1157,35,6,30),
(15899,'20170402',177,334,4,40),
(15900,'20170408',9412,296,6,174),
(15901,'20170426',1001,278,1,8),
